timestamp,price,source
2023-12-31 21:36:00,104.74,low
2023-12-31 21:36:00,104.78,close
2023-12-31 21:37:00,104.79,open
2023-12-31 21:37:00,104.79,high
2023-12-31 21:37:00,104.72,low
2023-12-31 21:37:00,104.74,close
2023-12-31 21:38:00,104.74,open
2023-12-31 21:38:00,104.74,high
2023-12-31 21:38:00,104.6,low
2023-12-31 21:38:00,104.6,close
2023-12-31 21:39:00,104.79,close
2023-12-31 21:39:00,104.54,low
2023-12-31 21:39:00,104.59,open
2023-12-31 21:39:00,104.83,high
2023-12-31 21:40:00,104.78,open
2023-12-31 21:40:00,104.79,high
2023-12-31 21:40:00,104.55,low
2023-12-31 21:40:00,104.62,close
2023-12-31 21:41:00,104.63,open
2023-12-31 21:41:00,104.77,high
2023-12-31 21:41:00,104.6,low
2023-12-31 21:41:00,104.75,close
2023-12-31 21:42:00,104.66,low
2023-12-31 21:42:00,104.74,close
2023-12-31 21:42:00,104.75,open
2023-12-31 21:42:00,104.8,high
2023-12-31 21:43:00,104.75,open
2023-12-31 21:43:00,104.82,high
2023-12-31 21:43:00,104.75,low
2023-12-31 21:43:00,104.77,close
2023-12-31 21:44:00,104.78,open
2023-12-31 21:44:00,104.8,high
2023-12-31 21:44:00,104.71,low
2023-12-31 21:44:00,104.71,close
2023-12-31 21:45:00,104.68,close
2023-12-31 21:45:00,104.71,open
2023-12-31 21:45:00,104.72,high
2023-12-31 21:45:00,104.62,low
2023-12-31 21:46:00,104.58,low
2023-12-31 21:46:00,104.58,close
2023-12-31 21:46:00,104.69,open
2023-12-31 21:46:00,104.72,high
2023-12-31 21:47:00,104.62,close
2023-12-31 21:47:00,104.57,low
2023-12-31 21:47:00,104.57,open
2023-12-31 21:47:00,104.64,high
2023-12-31 21:48:00,104.61,open
2023-12-31 21:48:00,104.64,high
2023-12-31 21:48:00,104.57,low
2023-12-31 21:48:00,104.57,close
2023-12-31 21:49:00,104.57,open
2023-12-31 21:49:00,104.62,high
2023-12-31 21:49:00,104.57,low
2023-12-31 21:49:00,104.62,close
2023-12-31 21:50:00,104.58,close
2023-12-31 21:50:00,104.62,open
2023-12-31 21:50:00,104.64,high
2023-12-31 21:50:00,104.54,low
2023-12-31 21:51:00,104.34,close
2023-12-31 21:51:00,104.33,low
2023-12-31 21:51:00,104.57,open
2023-12-31 21:51:00,104.58,high
2023-12-31 21:52:00,104.34,open
2023-12-31 21:52:00,104.34,high
2023-12-31 21:52:00,104.08,low
2023-12-31 21:52:00,104.08,close
2023-12-31 21:53:00,103.5,low
2023-12-31 21:53:00,104.08,open
2023-12-31 21:53:00,104.13,high
2023-12-31 21:53:00,103.77,close
2023-12-31 21:54:00,103.83,close
2023-12-31 21:54:00,103.73,low
2023-12-31 21:54:00,103.93,high
2023-12-31 21:54:00,103.77,open
2023-12-31 21:55:00,103.83,open
2023-12-31 21:55:00,103.83,high
2023-12-31 21:55:00,103.67,low
2023-12-31 21:55:00,103.74,close
2023-12-31 21:56:00,103.74,open
2023-12-31 21:56:00,103.87,high
2023-12-31 21:56:00,103.74,low
2023-12-31 21:56:00,103.84,close
2023-12-31 21:57:00,103.81,low
2023-12-31 21:57:00,103.95,close
2023-12-31 21:57:00,103.84,open
2023-12-31 21:57:00,103.95,high
2023-12-31 21:58:00,103.94,open
2023-12-31 21:58:00,103.97,high
2023-12-31 21:58:00,103.88,low
2023-12-31 21:58:00,103.88,close
2023-12-31 21:59:00,103.88,open
2023-12-31 21:59:00,103.96,high
2023-12-31 21:59:00,103.84,low
2023-12-31 21:59:00,103.88,close
2023-12-31 22:00:00,103.79,close
2023-12-31 22:00:00,103.88,open
2023-12-31 22:00:00,103.88,high
2023-12-31 22:00:00,103.76,low
2023-12-31 22:01:00,103.84,high
2023-12-31 22:01:00,103.69,low
2023-12-31 22:01:00,103.79,open
2023-12-31 22:01:00,103.8,close
2023-12-31 22:02:00,103.88,close
2023-12-31 22:02:00,103.75,low
2023-12-31 22:02:00,103.8,open
2023-12-31 22:02:00,103.89,high
2023-12-31 22:03:00,103.9,open
2023-12-31 22:03:00,103.91,high
2023-12-31 22:03:00,103.83,low
2023-12-31 22:03:00,103.84,close
2023-12-31 22:04:00,103.83,open
2023-12-31 22:04:00,103.83,high
2023-12-31 22:04:00,103.54,low
2023-12-31 22:04:00,103.54,close
